11,5505
7,7193
5,8648
2,8831
17,2094
5,6263
10,4139
5,7701
8,5632
13,6794
10,4305
9,3061
5,9703
7,9542
9,1423
8,0135
7,1054
3,0072
8,1248
5,8899
3,9917
13,0971
9,1060
11,6734
10,3317
13,8189
8,3944
8,5423
8,7642
7,4757
20,3448
6,0097
18,3301
11,5787
8,5284
8,7223
12,2324
7,7434
11,0547
13,3975
13,1888
13,9264
7,9514
4,6173
5,8576
17,1279
5,9824
7,9310
6,4990
13,7659
6,0487
4,2312
4,0162
8,7674
13,3128
6,4120
13,0829
14,7775
8,1164
10,1536
11,6693
5,4013
9,2887
6,1642
4,9404
4,2862
10,2081
15,8832
12,9515
7,2705
10,2326
11,9429
4,3795
11,4561
8,5688
13,9370
13,3135
9,0235
15,8615
18,3951
14,8484
9,2843
9,4221
19,6976
10,4392
8,9008
11,2613
9,0428
6,3088
3,1148
15,4858
13,7732
6,6452
20,7963
13,2209
16,5140
9,8392
17,0129
12,5680
4,0235
9,0443
6,7412
11,0627
5,3761
7,8953
4,4245
8,9102
17,5349
7,0511
10,1061
10,2758
8,7573
11,7756
11,6988
7,9232
12,0214
9,8134
13,2083
5,4855
8,2826
9,2147
8,6858
11,4128
12,7797
13,1805
8,5176
10,8841
16,9620
14,5368
16,7760
12,6505
8,9886
15,8871
9,3743
10,1149
9,4571
6,3347
15,1749
7,0813
11,4462
7,1562
12,7566
11,8583
15,5401
6,2010
10,8094
10,9174
20,1444
16,0437
10,8571
17,7770
18,2552
14,6268
12,2606
5,3311
9,6552
10,7435
5,8329
7,1667
5,6885
7,6049
3,6795
15,6174
12,1219
11,2612
7,2848
8,1092
14,1679
7,4230
10,7920
14,9217
10,5410
2,4894
5,7947
17,0182
10,0646
8,4366
11,1444
12,4267
5,8197
16,6639
15,8001
6,0295
8,2015
12,0694
12,4374
6,8218
14,3454
8,1725
18,7260
4,2943
15,0133
1,4031
11,2668
7,8487
15,7816
13,1349
4,4838
10,1333
10,0768
14,0975
9,6193
9,4153
6,5813
8,6392
8,7013
15,7054
10,1046
8,3870
9,9200
13,5347
9,4104
11,2268
24,9725
4,6426
7,3340
13,5653
15,9604
14,1983
9,8540
8,0883
3,2489
7,6252
20,1738
11,8375
7,3451
10,5796
7,7891
12,5247
9,4034
15,5208
10,7939
16,6170
12,7964
6,1088
13,3392
10,0534
11,1473
15,5818
12,7181
11,1916
7,8354
10,7701
9,0560
17,4238
6,0211
10,7962
11,6144
15,4572
12,1370
3,8698
11,5156
8,0311
3,3695
15,8172
13,9264
19,0099
18,2645
16,9675
6,5125
13,7055
14,7220
13,2709
5,3557
9,5117
9,2571
9,8910
5,9541
6,7026
11,3103
6,9133
9,6598
14,0650
9,4011
8,9290
13,6078
5,8020
12,4048
13,1753
7,8395
9,7294
5,8819
5,3325
7,7721
11,1573
8,1839
17,7215
3,2784
5,5565
5,2696
9,9567
6,9502
8,8532
2,6199
12,7891
6,9499
15,5390
8,3108
15,5878
15,9702
13,6440
13,2604
1,3740
9,0078
18,5745
11,4825
7,8024
10,8514
7,3219
4,6150
7,6395
18,5575
12,3410
8,3120
8,7836
5,6347
17,7995
13,1492
8,1147
15,3218
9,2740
7,8452
12,4249
6,3264
14,0108
12,0117
13,9657
14,5963
12,2825
5,6867
5,6435
8,6512
4,4141
21,6716
8,7374
12,6048
8,3057
16,1013
15,8925
14,7486
9,1471
14,2309
4,0304
9,6507
11,2279
3,3363
8,1944
10,8864
13,3336
14,4100
12,2583
20,3900
9,8433
9,9075
14,4576
3,9551
10,2572
11,0206
9,4842
17,7038
16,1755
8,3155
18,8519
9,7751
8,8930
14,6217
6,8569
3,6505
8,5083
12,6828
10,9359
3,2071
13,1468
10,5656
10,1222
8,6124
16,0545
16,8084
11,3177
12,0592
14,0743
11,5270
12,9743
10,0610
6,2969
17,6320
13,3997
4,4958
14,5014
11,8311
9,0644
9,9245
10,1886
6,9903
9,4975
16,0774
10,6774
8,9936
9,0661
9,9414
13,8590
12,7459
6,4835
11,9131
9,8594
14,9882
8,1680
8,3311
6,5444
10,4207
0,7758
7,2792
9,9165
12,8632
1,6854
15,4299
12,1923
9,1168
19,8639
11,7253
7,4451
14,5266
15,4016
7,0114
4,1046
17,3059
10,9713
5,7143
16,4151
7,8262
11,8110
10,4377
13,0063
18,1110
8,4381
9,8960
12,5974
11,2455
12,0461
17,1715
12,2719
4,4295
9,8995
13,4943
11,2477
8,9847
16,4969
7,1601
9,2029
12,6855
12,0363
8,6407
6,1977
6,8911
10,3627
2,0209
3,2534
10,4220
11,8135
6,8056
9,3393
13,7039
11,1899
6,3394
9,7838
14,4958
7,3423
9,6429
12,2329
10,6250
4,6671
13,3793
9,8601
13,0588
3,3703
10,0783
10,9955
8,7764
14,0145
17,4914
2,9354
6,9244
10,8794
3,2623
2,6078
14,8745
7,2515
11,6458
11,4160
12,4914
3,5295
16,4322
9,0545
13,0082
12,9405
14,9594
10,3790
2,4655
13,3278
13,0872
