322,3876
8,0946
314,6983
17,5125
2,8544
229,0813
454,0657
281,3216
93,6666
2,0225
34,6451
292,7316
75,5770
1074,1906
99,1737
1043,8908
69,0553
34,7924
1357,0864
80,3915
34,5644
602,3383
226,6542
497,3136
163,2760
33,2836
12,3214
671,5909
356,9100
596,3008
121,8684
617,8149
7,8344
719,4142
72,3622
354,8243
312,6548
131,9121
8,8052
153,5550
592,2597
397,8343
72,9628
5,8392
151,9806
357,9452
2,5472
64,5899
286,1636
44,1041
35,1259
418,2613
119,2704
91,3268
447,2935
48,0933
1582,0907
189,6783
261,8890
225,2104
1180,5564
344,3901
9,8524
326,3903
8,7213
13,7504
415,2423
148,9840
1,7102
202,2617
111,2507
76,6588
11,3883
216,7515
67,6749
39,7493
69,6420
483,6765
287,0421
154,8353
45,6103
14,2127
118,7905
236,7631
518,5713
371,8782
580,3400
1210,2895
1095,9565
780,1704
76,4468
439,8878
91,8081
164,1417
185,2000
0,2925
54,1244
21,3113
6,1004
653,1011
1126,9952
774,7046
937,4028
140,6065
1255,5077
41,1994
16,5031
611,7273
254,3503
173,0033
116,3544
394,0884
47,5629
15,6874
201,3375
16,5334
7,5403
24,5006
310,5373
126,2134
800,2131
164,0465
381,2099
250,8407
42,2991
141,2767
162,6966
375,7270
33,7821
224,1826
116,1367
111,1662
78,9435
51,3086
646,5246
1172,6062
3,9296
742,4707
210,6408
39,5797
278,3326
177,5542
1040,6488
143,9166
0,4028
236,8986
676,6720
123,1938
151,1180
138,5333
93,4074
426,2774
574,4973
35,6487
160,1569
394,0035
7,6557
34,7235
46,4995
44,9282
105,2828
36,5572
240,1355
154,5306
273,4478
29,9990
224,2428
169,5388
54,2858
195,7995
152,9550
460,2611
458,2699
516,9497
230,7774
44,3910
526,1343
18,8010
5,2689
416,6290
78,8637
152,4226
7,6392
498,5670
62,8873
86,1952
2,1769
58,2509
301,4307
189,4045
228,4752
535,6855
143,3002
245,3131
381,2530
176,1345
59,5440
16,2017
234,7565
206,2313
29,6586
247,7936
137,3723
366,1069
362,2566
364,1801
101,1812
424,0269
13,5124
18,5690
8,8850
53,3168
161,0701
467,5841
13,7537
13,9333
42,7132
2336,7655
229,7729
290,7918
38,5990
491,7854
42,0690
55,2569
1,7505
368,6263
72,7972
581,6204
47,5143
72,0284
202,0496
57,2228
422,6042
25,5009
3,6373
178,1232
123,3783
788,4064
697,3117
30,8687
14,0759
47,0907
106,3516
772,3346
358,2285
523,5730
965,7049
465,2815
37,2094
289,4722
168,9525
0,4996
773,2950
186,1864
46,4010
73,3552
224,2510
127,0303
31,7122
400,0029
100,2074
617,4663
57,2886
111,4438
276,8532
318,6444
218,0014
26,5237
17,0837
78,9026
110,2822
196,1212
41,7954
28,0202
639,6272
427,9354
154,4300
490,3570
48,0637
815,8596
60,4440
196,9256
581,5957
277,1203
124,9429
244,2103
151,5392
8,5460
634,1005
309,5207
229,3479
161,1193
81,6981
314,8819
237,6587
189,8299
609,2442
159,9602
147,9323
1,0798
49,0102
64,4524
496,9062
97,7825
503,4104
270,9447
339,6086
546,7277
2,8395
528,5831
319,9423
9,9084
3,8206
97,1683
245,8895
209,0061
257,6835
62,5263
145,3668
365,9710
139,6354
199,4624
67,2471
61,1532
135,9427
180,0869
332,0382
942,8623
1396,5074
72,0593
684,2340
1488,9943
207,4990
118,0421
305,4270
41,6539
81,8085
212,8305
182,0964
2,5806
73,6427
438,1552
56,7276
210,1405
178,3954
112,9819
345,7411
16,3989
276,0260
7,5508
71,9211
509,2652
4,1058
37,4688
62,1555
45,9793
708,5693
1034,0454
399,4425
162,1640
11,0464
133,9006
756,0454
106,2972
28,5384
316,6505
39,7624
604,5957
25,8347
603,0924
81,8068
33,4653
26,9177
114,4510
863,2882
169,5705
110,3118
192,7029
953,0542
3,6662
713,5267
487,3982
351,5174
1330,6725
46,0876
424,2517
1,7245
136,2630
187,3155
80,3018
21,9491
758,6039
407,1954
619,2730
166,5215
6,7251
52,7112
115,1083
33,0560
92,1812
293,0072
156,6464
153,7449
29,5070
10,1790
58,5724
658,2502
243,8196
376,2729
61,0250
977,4782
232,0394
2,3576
430,7671
27,7609
4,3260
362,9389
249,9411
77,3260
6,5336
14,1293
745,3966
65,8568
151,2487
40,1664
8,1281
212,7918
28,7791
108,4544
34,5277
12,9767
750,9586
101,6165
198,3903
453,6406
377,2415
93,6723
353,5572
127,3399
88,2770
41,2047
221,1297
70,9325
205,1768
960,6538
151,8333
226,3360
10,9006
62,4497
19,4268
129,4513
2062,2559
1011,2648
344,3573
681,1082
70,6877
0,9248
12,6898
656,6800
116,8888
122,7839
974,6788
4,5413
806,3579
329,5870
47,2928
120,6899
303,7985
19,6629
5,2247
9,2633
560,7548
808,7606
26,4355
146,5054
12,6598
640,9409
430,3003
400,2705
92,3502
187,2682
286,1641
0,8336
53,9013
79,4625
286,8489
319,6687
17,9356
77,9433
227,3680
8,7694
1473,0797
117,7621
1571,3524
401,7824
2,5121
25,1690
339,0075
951,8731
281,4005
