3,4619
0,7819
0,3515
2,0975
10,5915
1,3484
0,7921
0,2919
2,4441
1,0748
2,3951
0,2182
0,1102
1,1942
0,0740
0,3728
4,9279
2,1118
3,3646
0,7275
5,1931
4,7848
2,5956
0,1730
0,4261
2,1741
0,7081
0,9983
0,6316
0,0058
0,5645
6,4601
0,4858
0,1760
1,5275
0,6889
2,6825
0,2635
0,6584
4,6016
3,0460
1,1887
5,7386
5,2117
0,1026
0,8205
1,2208
1,4141
0,6941
1,9999
0,5515
1,4043
1,0080
0,9118
0,5824
1,2212
1,6492
4,1435
1,4051
3,8864
0,3125
0,2993
2,5566
0,2506
5,1455
0,8546
0,1125
3,6739
3,9959
4,4525
0,0610
0,5359
2,2094
0,7185
0,3198
3,3034
2,1381
3,6923
3,2991
2,2822
3,0146
2,8609
1,3187
0,2899
3,2499
1,0848
0,7395
0,6092
7,8628
3,1107
1,4651
3,3371
2,5760
0,1202
0,9802
1,8285
0,2382
0,7596
1,8739
0,2067
0,5779
1,6544
0,6656
0,1099
3,2242
1,4954
5,4683
0,5536
0,4687
0,0366
0,5032
2,6326
1,1960
3,3274
0,6466
0,5882
0,7549
0,6514
3,5454
1,5727
1,5850
0,6497
1,6745
2,8295
0,9682
0,0156
0,8724
0,7960
0,6432
3,5646
0,6646
4,2433
3,8573
0,6922
2,4090
0,0665
1,1616
3,3496
1,9971
0,5344
1,9362
3,2872
0,6765
6,8494
2,5152
0,4322
1,6468
5,5654
0,3855
1,5815
2,4269
0,2401
0,4201
0,8618
1,7165
2,4680
0,1578
0,2670
0,4033
1,3648
0,5320
0,9503
0,9235
0,0373
2,4757
1,9847
4,5045
1,9144
2,2784
9,4306
0,6214
0,7409
0,9629
0,0832
0,0835
6,4062
0,7447
6,7483
1,3088
0,6422
2,4723
0,4899
2,9171
1,5730
2,1701
0,3445
0,3909
0,4417
0,8046
1,1527
4,4277
1,6099
0,2963
0,1653
0,9047
0,8950
5,3090
1,4319
1,1381
0,0246
1,1523
0,0676
1,7081
1,4105
1,6618
1,1734
7,5207
1,5767
0,7123
3,4182
0,9556
0,9231
0,7673
2,2415
3,3994
0,3980
1,5910
10,1717
2,4469
0,6340
0,5983
4,0182
5,8719
0,5067
1,2521
2,4055
6,5706
2,9406
2,4378
0,6225
3,6324
0,4359
1,2401
0,1057
9,0578
0,9510
3,3719
1,9888
0,0819
3,5322
0,1534
0,1861
3,3117
0,8441
1,3177
2,3479
1,8264
0,2741
0,6036
0,6827
0,4420
1,3536
1,5738
0,4915
0,6389
1,3606
0,0453
2,0670
0,1379
0,2678
0,7227
1,9222
1,7260
4,7502
0,7947
0,7092
2,1040
11,5837
0,8901
0,2199
1,9880
0,3947
0,8728
2,7796
1,4688
0,8159
2,8483
1,1343
3,3379
0,6032
0,0762
1,9224
1,0074
5,5112
1,2132
0,4318
0,5640
1,9036
5,7369
6,3858
3,0280
0,7738
0,1520
2,2272
0,1718
2,1075
1,1562
0,3676
1,0256
5,8903
0,0037
0,6063
1,8228
0,5238
0,4146
1,0933
1,2650
1,3625
3,0735
1,2159
0,2293
0,4865
5,8769
2,3594
2,7073
0,4445
3,5662
0,9736
2,3567
0,2162
2,3420
0,8013
1,0538
0,6202
1,1573
5,3376
2,6139
2,4103
0,0555
0,4302
3,0811
0,8046
0,2669
0,9827
0,5741
4,2948
6,0310
0,8810
3,3557
9,0664
0,6395
2,4418
0,1994
1,0178
4,3307
0,9202
0,9663
0,9873
0,2046
0,6375
4,4987
2,7114
0,1089
0,1773
1,2532
4,3857
4,7094
0,6740
3,8145
0,1907
0,3316
0,1030
0,1085
2,9008
2,3339
2,1624
0,8389
0,7229
0,8594
1,2092
4,9382
0,0082
0,0362
1,4603
0,8017
7,7268
1,7167
2,0490
0,3727
0,2837
0,5760
0,5193
1,7705
1,7439
0,3273
0,4233
2,1651
0,2725
0,1063
0,0404
2,6511
1,9656
2,4305
1,6112
0,3345
0,9656
0,5269
0,3170
0,1853
5,1104
1,0717
0,5791
0,8307
2,6769
4,3826
1,9474
0,7905
4,4470
1,6960
2,0710
2,1311
1,6777
4,0570
1,4482
6,3746
5,4900
1,1260
0,5917
4,8834
5,6463
1,5486
3,2714
1,9168
4,1271
1,0060
2,1482
2,7249
3,5655
4,0845
3,2540
0,3290
1,1501
1,4196
5,2594
3,8606
1,0378
3,5804
0,2913
1,5916
3,6429
0,5815
2,1391
0,2010
0,8685
0,2274
0,6732
2,0965
0,9684
2,1952
1,5092
0,8318
0,7146
0,2205
2,4411
2,3408
0,3643
2,9645
1,2413
0,3980
0,6462
0,7115
1,3076
2,0982
3,3332
0,7668
0,7203
1,1290
0,5377
4,2279
1,6720
1,0739
0,6709
3,5004
0,1963
1,1953
2,1428
2,4154
1,7551
2,8025
2,9539
6,5083
4,6331
0,6176
0,4342
1,6592
0,3805
0,2085
1,8623
0,4677
0,4523
1,4862
1,0061
3,1377
4,9329
0,3328
0,6351
3,9664
3,6017
0,5580
1,2943
