107,7474
131,7123
57,4664
73,2796
125,1302
115,9829
132,2697
96,9716
101,2552
92,7222
13,7026
97,7542
93,7020
108,5406
76,2119
151,8184
104,2264
86,6640
111,0191
146,9224
94,6074
69,2074
132,9616
92,5480
103,5208
68,5865
85,7716
69,1631
147,2831
61,1293
91,9577
97,5770
120,9224
96,8731
124,9596
112,5674
59,0449
157,8874
89,2134
141,0181
79,8486
101,9134
120,3537
84,5687
134,5968
120,1331
70,3283
88,0355
160,5752
107,8201
137,9633
154,4415
122,3389
51,6226
101,2517
63,7139
123,8848
73,3481
127,2906
97,1148
138,4575
109,5152
133,2627
80,2509
115,0069
43,0649
121,5303
120,6745
64,7945
91,3823
121,6498
133,3653
100,9613
132,2794
139,1892
113,9329
42,4611
54,5269
117,8465
130,7597
127,5081
125,3090
54,7225
98,0391
58,7838
55,8194
93,8374
27,0919
109,0840
79,4190
95,7024
110,2074
129,8887
71,1136
130,4833
109,4855
118,5013
146,9116
38,9355
96,1694
68,0859
95,4939
85,8825
100,0595
99,5898
115,0356
106,4712
150,5179
131,1194
87,3906
74,8070
110,9543
70,4946
111,1484
93,5969
137,9501
113,2879
96,1188
172,6316
152,2474
26,2810
138,2571
80,4949
71,6719
178,5312
52,7544
103,3763
78,6776
90,0656
117,9178
86,9219
34,6155
101,4084
107,4636
46,9194
33,6921
81,2213
74,4622
54,1362
83,5928
90,5001
119,0132
71,5128
110,4109
112,8963
75,2613
107,2585
111,7146
91,6953
93,3879
163,4663
124,0719
117,4409
83,4806
88,9319
102,5715
69,2291
-8,8150
55,7408
105,9737
104,1910
90,7257
168,7994
134,7240
100,2214
89,6867
62,1380
100,4620
122,2990
102,2778
134,0281
120,1769
106,2200
149,2062
142,8270
45,1412
132,3133
17,1068
153,5275
102,9103
99,2152
88,7414
106,2127
81,8259
51,1942
131,2388
152,7894
105,1371
118,1982
77,6424
97,8326
75,2879
78,3895
83,8802
136,0059
98,0746
99,6120
99,8709
70,7649
167,1995
92,4324
89,2919
84,9851
118,8871
112,8309
87,3033
95,5655
115,0404
118,8137
114,4780
100,4847
101,2625
25,0354
122,8068
89,0006
85,9777
92,4037
86,2672
84,2437
173,6756
83,5520
125,5853
101,6853
98,5150
145,5216
58,6821
105,0674
123,1354
138,7966
114,2430
79,1067
93,6032
116,4998
96,0661
79,1256
106,0918
93,2036
160,4758
156,7123
110,0429
102,4451
76,4863
155,4661
120,9753
57,0892
42,8065
86,7564
109,2979
116,1646
122,8988
43,8306
69,2781
88,5093
192,3965
181,2174
156,2113
48,7332
124,1502
84,5421
113,0118
-9,0572
115,4575
126,4155
131,9393
114,6773
75,5278
98,4462
81,6625
75,0252
74,6434
84,9294
102,0827
128,6591
65,7037
104,0685
101,8126
148,5904
144,0445
137,5858
124,7092
111,5737
114,1213
124,9540
78,9457
117,4184
232,0116
102,8351
121,4691
114,2081
102,5267
33,5742
89,4571
81,8669
93,1766
100,5612
42,7775
76,0058
45,0726
148,7883
108,0884
151,9806
79,6552
95,4083
97,9916
78,4810
57,3067
76,4827
96,1997
108,6818
158,2853
113,0744
94,6100
128,2543
106,0488
74,5793
33,3615
111,5372
92,2391
116,6346
90,3779
131,0154
47,4934
65,6825
87,7809
68,9448
140,7333
114,9929
170,8614
52,3734
42,2874
117,1274
134,8929
138,2504
125,5646
29,5735
8,6088
178,8213
61,2890
111,9250
81,0162
84,4050
167,4602
137,1285
73,3799
95,3265
128,1212
90,5814
158,6303
43,6914
94,9695
139,0884
153,7503
157,8935
83,9756
141,1499
70,8562
53,1733
50,4873
134,8501
92,1052
109,1928
69,2800
36,9759
63,3054
146,3379
155,9565
116,2030
53,2595
76,1974
108,9712
147,4554
189,8854
81,4359
128,2413
28,1729
113,4358
113,6364
96,1684
82,4122
76,2639
86,2535
141,1738
91,5908
133,3946
124,1749
107,1532
164,3580
119,7310
96,5254
63,0774
13,7534
56,9597
173,8899
79,7827
86,3480
83,1026
96,0557
112,5732
151,4693
67,1667
110,1701
71,6330
156,1549
121,0958
119,8650
82,9697
46,1483
71,3008
73,3909
103,1770
68,0889
132,0770
91,8071
53,3364
100,1406
174,2251
66,9286
95,6783
136,6703
148,0081
124,9089
79,3698
102,9515
128,2384
67,2139
159,2483
63,8184
136,0641
92,2636
77,4346
67,6621
62,9708
148,4462
173,0505
74,4004
137,6286
129,6882
102,5831
81,1175
85,0473
123,1372
132,4817
87,5217
79,1491
113,3254
28,4138
77,1224
125,1874
92,5017
139,6139
109,4145
32,6463
97,8117
123,7238
67,8880
59,0773
144,0527
115,1551
57,1406
160,8546
70,6730
127,7056
120,1487
86,3304
76,4823
78,8299
147,2629
162,8394
129,0420
100,4438
93,1278
93,8119
106,0046
154,4267
84,9653
150,4799
-28,0964
69,3568
114,3177
188,5492
161,9890
56,9202
153,7245
97,7897
54,3501
149,4370
53,7814
120,7949
111,5355
119,0418
36,5251
105,0905
124,5143
127,1713
121,8221
107,0440
170,1119
125,0200
125,1409
131,6444
