38,7057
52,6903
50,6835
52,9413
37,3978
44,0526
43,8629
50,9752
47,7354
38,0020
52,0257
47,4163
49,8108
44,4022
43,5030
50,9791
38,4908
46,0523
50,6130
42,8755
37,9391
46,2980
42,7222
45,1215
38,1544
46,7229
41,6976
40,7986
39,2743
51,6669
51,4996
37,0172
41,3943
40,3224
49,6654
37,3340
45,6529
43,1597
52,4327
46,3719
40,3323
47,4296
45,2549
41,3931
45,7246
52,4945
38,4558
41,5758
39,5135
39,7377
47,7759
41,7434
52,4217
41,8006
43,5587
45,2974
39,8742
51,8980
44,3282
51,1029
51,4271
45,9620
38,5060
45,0774
39,7115
42,3634
46,0204
51,2333
46,6437
47,9616
