15,2715
7,6087
15,2055
21,5569
16,9285
18,0923
10,1701
8,9701
10,7886
13,3099
7,9520
9,3945
11,1017
17,5550
14,2580
14,5572
15,3915
15,6872
10,3928
17,2502
19,3723
15,5517
13,7529
9,6990
21,7329
13,8743
15,6967
12,3053
11,5535
20,8458
7,9564
19,7771
10,8585
10,1483
11,9356
10,6525
11,8077
8,6660
12,7660
11,0118
13,7169
7,5771
6,6473
8,7304
13,7159
11,3067
9,1445
10,5658
11,2623
14,9296
17,0326
12,8469
15,6582
9,8035
5,0227
12,0193
15,2833
23,5777
16,3489
13,0556
15,3374
11,4311
11,5856
13,5810
8,5471
12,4482
12,9171
10,1567
19,4378
15,0663
