33,4721
28,8802
48,4478
30,118
28,3777
43,5462
45,3262
35,8999
27,0043
2,0134
63,1045
90,0577
52,2631
24,3391
58,4557
43,5665
38,4794
37,2944
16,6590
20,5064
51,5300
27,6359
28,3239
33,6367
50,4790
51,0254
69,2158
9,0041
30,7203
33,8763
37,1910
65,5297
54,8974
49,7946
52,5437
55,1562
50,6189
44,8271
18,5406
46,6088
26,5060
32,4158
38,4142
53,8112
58,0808
33,6899
36,4151
33,5391
23,6417
22,7241
39,9493
70,4138
7,1286
26,7702
44,2043
44,2029
58,0988
39,3800
71,9497
30,0943
36,9325
35,9760
12,1652
22,2018
41,3191
22,2945
34,0307
66,5253
65,8089
35,4429
