20,8244
20,9625
20,1374
16,6872
41,2486
29,8247
25,4168
14,3679
33,1190
27,2761
10,7625
33,8441
37,0947
29,9393
9,0203
33,0439
16,7956
16,6389
17,4265
36,7997
24,5683
13,7869
13,1069
20,8394
37,6678
19,7797
24,9461
29,6924
13,2390
21,3505
33,5161
31,2729
25,0421
34,9131
27,8627
9,7743
23,9424
27,1594
27,0937
28,2409
30,6259
27,5789
19,4802
15,7626
23,3070
28,1153
33,8407
14,0860
21,4880
10,7955
36,8935
41,4362
18,5666
19,2568
29,4302
30,2502
24,4725
27,4358
26,3514
23,6145
21,0689
24,5181
22,5839
31,1727
15,5959
13,6411
20,5866
22,9748
16,5604
22,5294
