7,6712
-1,0389
39,1922
31,7558
26,9101
-1,7883
23,5622
30,8571
10,0384
1,2671
30,0854
3,0434
34,4042
9,6301
28,3172
17,8293
29,2661
23,7434
26,0881
17,6203
-1,1351
37,5671
35,2304
7,3950
33,7876
39,1324
19,1355
25,9775
1,3546
-5,2033
2,6801
4,6353
0,9185
31,6938
31,2744
7,8101
1,4728
-4,9274
8,8062
23,9323
7,4570
1,7127
16,5722
33,1168
31,1841
12,4315
31,9367
16,3693
36,2757
2,4913
24,0148
5,5809
29,3308
9,5292
-1,2546
-8,5730
-3,3367
30,9515
33,3775
21,0554
34,6922
21,5473
30,0106
11,3023
32,7608
-8,7405
38,6733
24,9340
16,6859
2,5214
